,parent_company,facility_name,facility_type,state,primary_fuel,electricity_production_gj,electricity_production_mwh,scope_1_emissions_tco2e,scope_2_emissions_tco2e,total_emissions_tco2e,emission_intensity_t_per_mwh,is_grid_connected,grid_name,notes,source_id,year,latitude,longitude
1235,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,Gas,673735.0,187149.0,159852.0,,159852,0.85,,Off-grid,,ID0077,2016-17,-23.3435576,119.7109647
1236,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,Gas,1731988.0,481108.0,375138.0,,375138,0.78,,NWIS,,ID0077,2016-17,-20.4280016,118.5502998
1237,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,Gas,181385.0,50385.0,30110.0,839.0,30949,0.6,,SWIS,,ID0077,2016-17,-32.9169563,115.9171124
1238,PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,,,5532884.0,1536912.0,1038912.0,3470.0,1042382,,,,,ID0077,2016-17,,
1239,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,Diesel,6644.0,1846.0,1191.0,,1191,0.65,,Off-grid,,ID0077,2016-17,-20.9841916,137.847666
1240,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,Diesel,973.0,270.0,256.0,,256,0.95,,Off-grid,,ID0077,2016-17,-16.1852745,129.6407049
1241,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,Diesel,12042.0,3345.0,2373.0,,2373,0.71,,Off-grid,,ID0077,2016-17,-21.6579755,135.2246667
1242,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,Diesel,2732.0,759.0,604.0,,604,0.8,,Off-grid,,ID0077,2016-17,-23.2659591,131.2722316
1243,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,Diesel,3616.0,1004.0,720.0,,720,0.72,,Off-grid,,ID0077,2016-17,-25.5821522,134.5779806
1244,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,Diesel,3880.0,1078.0,757.0,,757,0.7,,Off-grid,,ID0077,2016-17,-24.0734118,132.2681
1245,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,Diesel,3124.0,868.0,649.0,,649,0.75,,Off-grid,,ID0077,2016-17,-22.985241,134.9315766
1246,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,Diesel,22837.0,6344.0,4358.0,,4358,0.69,,Off-grid,,ID0077,2016-17,-16.070278,136.307222
1247,POWER AND WATER CORPORATION,Bulla Camp,F,NT,Diesel,1521.0,423.0,398.0,,398,0.94,,Off-grid,,ID0077,2016-17,-15.7688748,130.0393456
1248,POWER AND WATER CORPORATION,Bulman,F,NT,Diesel,4397.0,1221.0,934.0,,934,0.76,,Off-grid,,ID0077,2016-17,-13.663028,134.3317308
1249,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,Diesel,3758.0,1044.0,792.0,,792,0.76,,Off-grid,,ID0077,2016-17,-16.2536883,133.3695988
1250,POWER AND WATER CORPORATION,Elliot Generation,F,NT,Gas,9731.0,2703.0,1927.0,,1927,0.71,,Off-grid,,ID0077,2016-17,-17.5535633,133.5450973
1251,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,Diesel,1971.0,548.0,435.0,,435,0.79,,Off-grid,,ID0077,2016-17,-22.8036906,134.4554661
1252,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,Diesel,2460.0,683.0,579.0,,579,0.85,,Off-grid,,ID0077,2016-17,-20.4626041,135.2512773
1253,POWER AND WATER CORPORATION,Eva Valley,F,NT,Diesel,1287.0,358.0,316.0,,316,0.88,,Off-grid,,ID0077,2016-17,-13.1298444,131.0142497
1254,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,Diesel,25276.0,7021.0,4994.0,,4994,0.71,,Off-grid,,ID0077,2016-17,-12.0277682,135.5650377
1255,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,Diesel,10460.0,2906.0,2107.0,,2107,0.73,,Off-grid,,ID0077,2016-17,-12.5125,135.8025
1256,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,Diesel,17934.0,4982.0,3557.0,,3557,0.71,,Off-grid,,ID0077,2016-17,-12.3320023,133.0417802
1257,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,Diesel,2613.0,726.0,579.0,,579,0.8,,Off-grid,,ID0077,2016-17,-23.4471526,131.8822091
1258,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,Diesel,1052.0,292.0,243.0,,243,0.83,,Off-grid,,ID0077,2016-17,-21.2735001,134.9491643
1259,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,Diesel,2088.0,580.0,457.0,,457,0.79,,Off-grid,,ID0077,2016-17,-25.1019444,132.5716667
1260,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,Diesel,10820.0,3006.0,1727.0,,1727,0.57,,Off-grid,,ID0077,2016-17,-17.4480442,130.8310031
1261,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,Diesel,5227.0,1452.0,1042.0,,1042,0.72,,Off-grid,,ID0077,2016-17,-24.8736576,129.082823
1262,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,Diesel,10601.0,2945.0,2112.0,,2112,0.72,,Off-grid,,ID0077,2016-17,-18.3365,130.636993
1263,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,Diesel,3361.0,934.0,685.0,,685,0.73,,Off-grid,,ID0077,2016-17,-22.6919862,133.006373
1264,POWER AND WATER CORPORATION,Maningrida,F,NT,Diesel,32108.0,8919.0,5945.0,,5945,0.67,,Off-grid,,ID0077,2016-17,-12.0551674,134.2313799
1265,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,Diesel,7535.0,2093.0,1583.0,,1583,0.76,,Off-grid,,ID0077,2016-17,-11.4227161,130.6530109
1266,POWER AND WATER CORPORATION,Milingimbi,F,NT,Diesel,13208.0,3669.0,2724.0,,2724,0.74,,Off-grid,,ID0077,2016-17,-12.0939133,134.8973049
1267,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Diesel,3398.0,944.0,690.0,,690,0.73,,Off-grid,,ID0077,2016-17,-13.7832463,136.1961739
1268,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Diesel,4646.0,1291.0,989.0,,989,0.77,,Off-grid,,ID0077,2016-17,-11.1492952,132.5785263
1269,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Diesel,8125.0,2257.0,1652.0,,1652,0.73,,Off-grid,,ID0077,2016-17,-15.2254373,134.0797815
1270,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Diesel,11173.0,3104.0,2178.0,,2178,0.7,,Off-grid,,ID0077,2016-17,-13.7503914,130.6895874
1271,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Diesel,23428.0,6508.0,4766.0,,4766,0.73,,Off-grid,,ID0077,2016-17,-11.7619224,130.6317999
1272,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Diesel,16463.0,4573.0,3306.0,,3306,0.72,,Off-grid,,ID0077,2016-17,-14.733834,134.7322863
1273,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Diesel,10912.0,3031.0,2134.0,,2134,0.7,,Off-grid,,ID0077,2016-17,-14.2770418,135.7210604
1274,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Diesel,3525.0,979.0,687.0,,687,0.7,,Off-grid,,ID0077,2016-17,-22.6499244,130.5524637
1275,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Diesel,3462.0,962.0,679.0,,679,0.71,,Off-grid,,ID0077,2016-17,-20.6440035,135.587927
1276,POWER AND WATER CORPORATION,Palumpa,F,NT,Diesel,5511.0,1531.0,1072.0,,1072,0.7,,Off-grid,,ID0077,2016-17,-14.3523927,129.8822501
1277,POWER AND WATER CORPORATION,Papunya,F,NT,Diesel,6784.0,1884.0,1359.0,,1359,0.72,,Off-grid,,ID0077,2016-17,-23.2053323,131.9112738
1278,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Diesel,4349.0,1208.0,873.0,,873,0.72,,Off-grid,,ID0077,2016-17,-14.1501858,130.0762599
1279,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Diesel,1779.0,494.0,384.0,,384,0.78,,Off-grid,,ID0077,2016-17,-16.8148579,131.2196946
1280,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Diesel,7236.0,2010.0,1611.0,,1611,0.8,,Off-grid,,ID0077,2016-17,-11.5325479,130.5541055
1281,POWER AND WATER CORPORATION,Ramingining,F,NT,Diesel,11618.0,3227.0,2173.0,,2173,0.67,,Off-grid,,ID0077,2016-17,-12.3285681,134.9280587
1282,POWER AND WATER CORPORATION,Robinson River,F,NT,Diesel,3819.0,1061.0,787.0,,787,0.74,,Off-grid,,ID0077,2016-17,-16.1585232,137.1750735
1283,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Diesel,1169.0,325.0,286.0,,286,0.88,,Off-grid,,ID0077,2016-17,-21.5114312,133.950626
1284,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Diesel,8793.0,2443.0,1588.0,,1588,0.65,,Off-grid,,ID0077,2016-17,-22.1291783,133.4161598
1285,POWER AND WATER CORPORATION,Timber Creek,F,NT,Diesel,10380.0,2883.0,2072.0,,2072,0.72,,Off-grid,,ID0077,2016-17,-15.6458527,130.4668349
1286,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Diesel,4005.0,1113.0,765.0,,765,0.69,,Off-grid,,ID0077,2016-17,-24.674782,134.0764527
1287,POWER AND WATER CORPORATION,Umbakumba,F,NT,Diesel,9472.0,2631.0,2021.0,,2021,0.77,,Off-grid,,ID0077,2016-17,-13.8616879,136.8117295
1288,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Gas,33912.0,9420.0,6064.0,,6064,0.64,,Off-grid,,ID0077,2016-17,-14.250637,129.549659
1289,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Diesel,6320.0,1756.0,1278.0,,1278,0.73,,Off-grid,,ID0077,2016-17,-23.2756448,129.3893238
1290,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Diesel,6823.0,1895.0,1300.0,,1300,0.69,,Off-grid,,ID0077,2016-17,-11.6511842,133.3885099
1291,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Diesel,1053.0,293.0,256.0,,256,0.88,,Off-grid,,ID0077,2016-17,-21.7398639,133.7323162
1292,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Diesel,3195.0,888.0,633.0,,633,0.71,,Off-grid,,ID0077,2016-17,-21.2475002,132.6098609
1293,POWER AND WATER CORPORATION,Yarralin,F,NT,Diesel,4951.0,1375.0,985.0,,985,0.72,,Off-grid,,ID0077,2016-17,-16.4474276,130.8837408
1294,POWER AND WATER CORPORATION,Yuendumu,F,NT,Diesel,18637.0,5177.0,3576.0,,3576,0.69,,Off-grid,,ID0077,2016-17,-22.2539566,131.7953883
1295,POWER AND WATER CORPORATION,Corporate Total,C,,,458194.0,127276.0,90208.0,,90208,,,,,ID0077,2016-17,,
1296,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,Gas,3742098.0,1039472.0,612232.0,,612232,0.59,,DKIS,,ID0077,2016-17,-12.5550166,130.8663184
1297,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,Gas,87456.0,24293.0,17816.0,,17816,0.73,,DKIS,,ID0077,2016-17,-14.4584703,132.244416
1298,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Solar,3146.0,874.0,699.0,,699,0.8,,Off-grid,,ID0077,2016-17,-24.2552941,131.5700131
1299,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Gas,306838.0,85233.0,50040.0,,50040,0.59,,Off-grid,,ID0077,2016-17,-23.8633346,133.8251897
1300,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Gas,409961.0,113878.0,83638.0,,83638,0.73,,Off-grid,,ID0077,2016-17,-12.5550166,130.8663184
1301,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Gas,105849.0,29403.0,21094.0,,21094,0.72,,Off-grid,,ID0077,2016-17,-19.5554039,134.2289553
1302,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,Gas,1368227.0,380063.0,220184.0,,220184,0.58,,DKIS,,ID0077,2016-17,-12.5772143,130.9502033
1303,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Gas,71586.0,19885.0,13173.0,,13173,0.66,,Off-grid,,ID0077,2016-17,-25.2320028,130.9913733
1304,POWER GENERATION CORPORATION,Corporate Total,C,,,6095161.0,1693100.0,1018876.0,,1018876,,,,,ID0077,2016-17,,
1305,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,Biofuel,65844.0,18290.0,27834.0,12443.0,40277,1.52,,NEM,,ID0077,2016-17,-37.645318,144.9356747
1306,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,,,65844.0,18290.0,27834.0,12443.0,40277,,,,,ID0077,2016-17,,
1307,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,Gas,3458848.0,960791.0,387939.0,803.0,388742,0.4,,NEM,,ID0077,2016-17,-26.6681504,150.270009
1308,QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,,,3458848.0,960791.0,387939.0,803.0,388742,,,,,ID0077,2016-17,,
1309,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,F,WA,Gas,387969.0,107769.0,72103.0,2459.0,74562,0.67,,SWIS,,ID0077,2016-17,-33.1633704,115.7807468
1310,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,Wind,229802.0,63834.0,65.0,52.0,117,0.0,,NEM,,ID0077,2016-17,-35.5787555,138.1302294
1311,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,Wind,178252.0,49514.0,33.0,226.0,259,0.0,,NEM,,ID0077,2016-17,-38.6534438,146.3402295
1312,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,Gas,1888370.0,524547.0,226290.0,3003.0,229293,0.43,,NEM,,ID0077,2016-17,-19.20158,146.6183471
1313,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,Wind,100175.0,27826.0,28.0,17.0,45,0.0,,NEM,,ID0077,2016-17,-17.5945918,145.5313612
1314,RATCH - AUSTRALIA CORPORATION LIMITED,Corporate Total,C,,,2784568.0,773491.0,298519.0,5757.0,304276,,,,,ID0077,2016-17,,
1315,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,Gas,148468.0,41241.0,24958.0,0.0,24958,0.61,,Off-grid,,ID0077,2016-17,-24.8699282,113.6763728
1316,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,Diesel,11365.0,3157.0,2275.0,,2275,0.72,,Off-grid,,ID0077,2016-17,-25.9249006,113.5424805
1317,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,Diesel,8173.0,2270.0,1524.0,,1524,0.67,,Off-grid,,ID0077,2016-17,-14.2925459,126.6448138
1318,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,Diesel,892.0,248.0,356.0,0.0,356,1.44,,Off-grid,,ID0077,2016-17,-15.7793798,128.7405951
1319,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,Diesel,8245.0,2290.0,1193.0,,1193,0.52,,Off-grid,,ID0077,2016-17,-21.1713985,119.7441577
1320,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,Diesel,8655.0,2404.0,1553.0,,1553,0.65,,Off-grid,,ID0077,2016-17,-26.6969909,116.6367987
1321,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,Diesel,4009.0,1114.0,616.0,,616,0.55,,Off-grid,,ID0077,2016-17,-21.879536,120.1131318
1322,REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,F,WA,Gas,23574.0,6548.0,4378.0,549.0,4927,0.67,,Off-grid,,ID0077,2016-17,-21.7765045,115.0831642
1323,REGIONAL POWER CORPORATION,South Hedland Temporary Generation Power Station,F,WA,Gas,210673.0,58520.0,39885.0,,39885,0.68,,NWIS,,ID0077,2016-17,-20.4293262,118.5442718
1324,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,Diesel,513.0,143.0,115.0,,115,0.81,,Off-grid,,ID0077,2016-17,,
1325,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,Diesel,5507.0,1530.0,872.0,,872,0.57,,Off-grid,,ID0077,2016-17,-18.5015109,124.8286884
1326,REGIONAL POWER CORPORATION,Corporate Total,C,,,430074.0,119465.0,77725.0,549.0,78274,,,,,ID0077,2016-17,,
1327,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,Biofuel,150137.0,41705.0,1632.0,1929.0,3561,0.04,,NEM,,ID0077,2016-17,-27.735301,153.3278242
1328,RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,,,150137.0,41705.0,1632.0,1929.0,3561,,,,,ID0077,2016-17,,
1329,SANTOS LIMITED,Wilga Park Power Station,F,NSW,Coal Seam Methane,322671.0,89631.0,49655.0,24.0,49679,0.55,,NEM,,ID0077,2016-17,-30.3634841,149.6771233
1330,SANTOS LIMITED,Corporate Total,C,,,322671.0,89631.0,49655.0,24.0,49679,,,,,ID0077,2016-17,,
1331,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,Wind,2166190.0,601719.0,153.0,155.0,308,0.0,,NEM,,ID0077,2016-17,-40.7804034,148.0104828
1332,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,Wind,829195.0,230332.0,75.0,22.0,97,0.0,,NEM,,ID0077,2016-17,-40.7396138,144.6893962
1333,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,Wind,959057.0,266405.0,86.0,25.0,111,0.0,,NEM,,ID0077,2016-17,-40.7848399,144.729462
1334,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,,,3954442.0,1098456.0,314.0,202.0,516,,,,,ID0077,2016-17,,
1335,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,Wind,1500088.0,416691.0,92.0,191.0,283,0.0,,NEM,,ID0077,2016-17,-33.7140884,138.1408256
1336,SNOWTOWN SOUTH WIND FARM PTY. LTD.,Corporate Total,C,,,1500088.0,416691.0,92.0,191.0,283,,,,,ID0077,2016-17,,
1337,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,Wind,1117532.0,310426.0,121.0,347.0,468,0.0,,NEM,,ID0077,2016-17,-33.7140884,138.1408256
1338,SNOWTOWN WIND FARM PTY LTD,Corporate Total,C,,,1117532.0,310426.0,121.0,347.0,468,,,,,ID0077,2016-17,,
1339,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,Wind,1463729.0,406591.0,104.0,286.0,390,0.0,,NEM,,ID0077,2016-17,-33.8304029,138.1193017
1340,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,Corporate Total,C,,,1463729.0,406591.0,104.0,286.0,390,,,,,ID0077,2016-17,,
1341,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,Liquid Fuel,27539.0,7650.0,5267.0,357.0,5624,0.69,,NEM,,ID0077,2016-17,-34.5035074,139.0228902
1342,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,Gas,50430.0,14008.0,9242.0,6794.0,16036,0.66,,NEM,,ID0077,2016-17,-33.2094402,151.5457289
1343,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,Gas,286275.0,79521.0,48775.0,3299.0,52074,0.61,,NEM,,ID0077,2016-17,-37.8415283,144.787944
1344,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,Diesel,64146.0,17818.0,9046.0,375.0,9421,0.51,,NEM,,ID0077,2016-17,-35.1102132,138.4909081
1345,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,Hydro,19655353.0,5459820.0,1521.0,266620.0,268141,0.0,,NEM,,ID0077,2016-17,-36.2207501,149.1316178
1346,SNOWY HYDRO LIMITED,Valley Power,F,VIC,Gas,14794.0,4109.0,3905.0,2982.0,6887,0.95,,NEM,,ID0077,2016-17,-38.253746,146.5898906
1347,SNOWY HYDRO LIMITED,Corporate Total,C,,,20098537.0,5582927.0,77756.0,280427.0,358183,,,,,ID0077,2016-17,,
1348,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,Solar,515610.0,143225.0,,615.0,615,,,NEM,,ID0077,2016-17,-29.56119339999999,149.8624335
1349,SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,,,515610.0,143225.0,,615.0,615,,,,,ID0077,2016-17,,
1350,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,Wind,457784.0,127162.0,37.0,18.0,55,0.0,,NEM,,ID0077,2016-17,-37.3887311,143.0775131
1351,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,Wind,578619.0,160728.0,55.0,0.0,55,0.0,,NEM,,ID0077,2016-17,-33.4809608,138.0987163
1352,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,Wind,149335.0,41482.0,17.0,,17,0.0,,NEM,,ID0077,2016-17,-38.27438610000001,141.9777639
1353,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,Hydro,30661.0,8517.0,3.0,,3,0.0,,NEM,,ID0077,2016-17,-37.2425444,145.906002
1354,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,Hydro,36823.0,10229.0,6.0,,6,0.0,,NEM,,ID0077,2016-17,-37.9043953,146.8002446
1355,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,Hydro,765439.0,212622.0,31.0,29.0,60,0.0,,Off-grid,,ID0077,2016-17,-16.1200015,128.738173
1356,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,Wind,1684621.0,467950.0,68.0,,68,0.0,,NEM,,ID0077,2016-17,-38.3644104,141.6251525
